id;id_kab;kabupaten;id_kec;kecamatan;id_desa;desa;tahun;strata_desa_22;total_pend;total_lk;total_pr;pendatang;pend_pergi;total_kk;total_kkp;total_kkmis;total_by;total_balita;total_rmj;total_dw1;total_dw2;total_lansia;petani_lk;petani_pr;nelayan_lk;nelayan_pr;buruh_tani_lk;buruh_tani_pr;buruh_pabrik_lk;buruh_pabrik_pr;pns_lk;pns_pr;swasta_lk;swasta_pr;wiraswasta_lk;wiraswasta_pr;tni_lk;tni_pr;polri_lk;polri_pr;dokter_lk;dokter_pr;bidan;perawat_lk;perawat_pr;pekerja_lain_lk;pekerja_lain_pr;pekerja_lain;pbk_lk;pbk_pr
24716;3210;KAB. MAJALENGKA;321018;PANYINGKIRAN;3210182009;KARYAMUKTI;2023;MANDIRI;5467;2775;2692;69;75;1897;70;330;50;332;870;2090;1781;344;995;295;0;0;358;0;0;0;259;0;0;0;1238;0;0;0;0;0;11;0;7;3;0;0;0;0;0;0
24717;3210;KAB. MAJALENGKA;321019;PALASAH;3210192001;MAJASUKA;2023;MAJU;3177;1592;1585;3;2;1048;191;111;45;173;541;1266;981;216;18;0;0;0;95;1;101;45;17;12;99;38;421;13;2;0;1;0;0;0;3;2;3;247;893;247;893;1140
24718;3210;KAB. MAJALENGKA;321019;PALASAH;3210192002;CISAMBENG;2023;MAJU;4810;2431;2379;0;3;1657;216;259;290;426;722;1330;1114;421;165;40;0;0;76;42;500;470;45;32;50;40;605;393;4;0;4;0;0;0;2;0;4;450;450;450;450;900
24719;3210;KAB. MAJALENGKA;321019;PALASAH;3210192003;PALASAH;2023;MAJU;3833;1948;1885;1;7;1057;134;150;52;234;596;1530;1123;298;632;30;0;0;125;300;200;150;10;6;56;80;120;35;0;0;0;0;0;0;2;0;0;1062;1025;1062;1025;2087
24720;3210;KAB. MAJALENGKA;321019;PALASAH;3210192004;WERAGATI;2023;MANDIRI;4166;2060;2106;2;6;1182;413;0;19;119;691;1633;1450;508;84;0;0;0;137;0;7;2;30;9;134;9;810;65;3;0;0;0;1;1;1;0;3;1358;1512;1358;1512;2870
24721;3210;KAB. MAJALENGKA;321019;PALASAH;3210192005;TRAJAYA;2023;MANDIRI;4592;2252;2340;11;2;1698;357;20;92;182;667;1601;1609;441;24;2;0;0;258;97;126;21;31;25;117;10;563;12;1;0;0;0;1;0;2;1;1;1912;1384;1912;1384;3296
24722;3210;KAB. MAJALENGKA;321019;PALASAH;3210192006;TARIKOLOT;2023;MANDIRI;5124;2552;2572;11;12;1664;367;209;70;255;732;2113;1522;432;379;64;0;0;672;495;432;526;26;16;49;17;609;25;5;0;3;0;1;0;2;1;4;377;1421;377;1421;1798
24723;3210;KAB. MAJALENGKA;321019;PALASAH;3210192007;BUNIWANGI;2023;MAJU;2878;1468;1410;2;3;928;159;769;33;102;484;1011;993;255;503;400;0;0;213;103;61;87;30;13;5;25;263;11;0;0;0;0;0;0;1;1;1;167;321;167;321;488
24724;3210;KAB. MAJALENGKA;321019;PALASAH;3210192008;SINDANGHAJI;2023;MAJU;5121;2478;2643;20;28;1905;285;300;48;98;721;1784;1660;810;124;76;0;0;200;236;63;115;220;20;150;97;700;470;3;0;1;0;0;0;1;0;3;155;107;155;107;262
24725;3210;KAB. MAJALENGKA;321019;PALASAH;3210192009;WARINGIN;2023;MANDIRI;8805;4463;4342;20;16;4330;4030;855;144;286;1250;3250;2879;995;1450;1230;0;0;295;220;398;360;41;38;525;92;1235;710;2;0;2;1;0;1;7;4;10;45;25;45;25;70
24726;3210;KAB. MAJALENGKA;321019;PALASAH;3210192010;PASIR;2023;MAJU;3146;1585;1561;12;7;993;463;246;125;103;306;1305;989;318;473;345;0;0;358;313;70;52;6;7;266;163;689;236;0;0;0;0;0;0;1;1;1;7;5;7;5;12
24727;3210;KAB. MAJALENGKA;321019;PALASAH;3210192011;KARAMAT;2023;MAJU;3508;1791;1717;25;15;1211;183;270;23;13;224;1417;1321;433;412;988;0;0;85;14;32;16;8;2;136;48;337;42;0;0;0;0;0;0;2;1;5;44;24;44;24;68
24728;3210;KAB. MAJALENGKA;321019;PALASAH;3210192012;ENGGALWANGI;2023;BERKEMBANG;3116;1412;1704;7;3;1171;234;363;50;124;557;1254;1030;101;340;102;0;0;350;114;61;72;23;21;81;30;321;115;0;0;0;0;0;1;2;0;2;231;68;231;68;299
24729;3210;KAB. MAJALENGKA;321019;PALASAH;3210192013;SINDANGWASA;2023;MAJU;2239;1113;1126;15;5;746;124;70;86;146;409;754;597;247;433;122;0;0;119;66;265;133;5;7;76;22;154;4;3;0;2;0;0;0;0;0;2;78;0;78;0;78
24730;3210;KAB. MAJALENGKA;321020;CIGASONG;3210202001;KAWUNGHILIR;2023;MANDIRI;823;403;420;37;18;306;50;102;29;37;86;374;230;67;5;0;0;0;106;21;23;17;21;1;16;8;27;12;1;0;0;0;0;0;1;0;1;29;38;29;38;67
24731;3210;KAB. MAJALENGKA;321020;CIGASONG;3210202002;TAJUR;2023;MAJU;3010;1510;1500;3;6;993;165;156;59;63;816;1107;668;305;187;19;0;0;341;95;50;29;45;15;47;26;75;38;1;0;4;0;0;0;2;0;0;237;258;237;258;495
24732;3210;KAB. MAJALENGKA;321020;CIGASONG;3210202003;TENJOLAYAR;2023;MANDIRI;4616;2413;2203;42;8;1720;268;173;87;405;866;1014;1793;451;152;149;0;0;105;95;35;63;62;19;137;115;113;23;482;0;4;0;1;0;3;4;2;408;15;408;15;423
24733;3210;KAB. MAJALENGKA;321020;CIGASONG;3210202007;BARIBIS;2023;MAJU;4461;2269;2192;47;45;1477;20;80;76;369;685;1631;1234;370;250;200;0;0;600;225;250;0;80;32;85;0;200;15;5;2;1;2;3;2;7;3;2;500;100;500;100;600
24734;3210;KAB. MAJALENGKA;321020;CIGASONG;3210202008;BATUJAYA;2023;MAJU;2966;1498;1468;12;22;970;119;482;33;110;335;1198;934;232;51;3;0;0;503;48;59;53;8;1;0;0;58;100;2;0;2;0;0;0;1;1;2;55;0;55;0;55
24735;3210;KAB. MAJALENGKA;321020;CIGASONG;3210202009;KUTAMANGGU;2023;MANDIRI;3195;1628;1567;51;39;1083;175;383;21;152;419;1122;1051;354;122;9;0;0;131;26;166;121;22;26;161;102;257;33;13;2;2;2;2;2;4;3;11;120;8;120;8;128
24736;3210;KAB. MAJALENGKA;321020;CIGASONG;3210202010;KARAYUNAN;2023;MANDIRI;4601;2306;2295;32;25;1396;149;247;182;92;671;1775;1522;2679;44;5;0;0;46;5;48;30;27;143;27;480;13;120;6;1;8;2;2;3;4;3;2;100;25;100;25;125
24737;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212001;BANTARAGUNG;2023;MANDIRI;3924;2010;1914;4;2;1381;226;629;34;191;569;1539;1327;264;466;32;0;0;50;16;0;0;7;8;27;30;440;229;0;0;2;0;0;0;2;1;0;1458;1156;1458;1156;2614
24738;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212002;PADAHERANG;2023;MAJU;1943;976;967;24;27;703;115;296;38;92;257;708;681;167;36;2;0;0;68;28;18;17;2;2;0;0;472;10;0;0;0;0;0;0;0;1;2;583;686;583;686;1269
24739;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212003;LENGKONG KULON;2023;MAJU;3059;1523;1536;7;10;1059;75;215;17;287;387;1252;963;153;234;10;0;0;501;85;64;40;7;7;27;24;800;145;2;0;3;0;0;0;2;4;3;0;0;0;0;0
24740;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212004;JERUKLEUEUT;2023;MANDIRI;3046;1519;1527;9;2;1006;56;200;20;321;546;1135;717;185;43;20;0;0;85;18;50;70;18;10;100;34;439;123;2;0;3;0;0;0;5;3;6;0;0;0;0;0
24741;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212005;SINDANGWANGI;2023;MANDIRI;4703;2356;2347;41;49;1557;225;480;160;166;632;1979;1609;179;260;120;0;0;374;312;230;211;14;20;24;18;355;315;0;0;4;0;0;0;1;1;2;1232;1232;1232;1232;2464
24742;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212006;BUAHKAPAS;2023;MAJU;1600;811;789;15;8;468;19;84;17;84;235;671;487;95;411;111;0;0;220;110;32;14;15;3;1;3;50;0;0;0;0;0;0;0;1;0;0;30;70;30;70;100
24743;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212007;UJUNGBERUNG;2023;MAJU;3367;1691;1676;15;10;1068;116;135;87;178;606;1245;1017;234;29;11;0;0;79;35;76;43;16;7;53;31;673;34;0;0;2;0;1;1;1;4;8;705;1558;705;1558;2263
24744;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212008;BALAGEDOG;2023;MAJU;5025;2606;2419;7;1;1807;281;634;25;294;755;2110;1474;413;185;125;0;0;167;50;72;45;11;6;12;21;20;30;0;0;2;0;0;0;2;2;3;1485;1315;1485;1315;2800
24745;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212009;LEUWILAJA;2023;MAJU;4322;2226;2096;31;39;1631;342;158;80;226;670;1561;1464;334;242;0;0;0;721;42;739;524;19;5;103;74;82;43;3;0;4;0;0;1;6;2;5;1824;1422;1824;1422;3246
24746;3210;KAB. MAJALENGKA;321021;SINDANGWANGI;3210212010;LENGKONG WETAN;2023;MAJU;3089;1595;1494;5;7;1045;53;177;34;202;467;1370;921;210;213;48;0;0;558;272;105;30;15;14;70;17;292;264;0;0;2;0;2;1;1;1;3;46;89;46;89;135
24747;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222001;GENTENG;2023;MAJU;2305;1169;1136;29;25;767;118;371;25;68;237;926;518;531;60;5;0;0;12;1;25;30;24;26;13;18;79;6;2;0;2;0;0;0;3;0;1;0;0;0;0;0
24748;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222002;SUNIA;2023;MAJU;3292;1634;1658;10;28;1154;95;270;19;138;393;1201;976;350;690;680;0;0;830;30;0;0;15;6;0;0;37;15;0;0;0;0;0;0;2;0;0;0;0;0;0;0
24749;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222003;DARMALARANG;2023;MAJU;1471;715;756;7;4;553;119;80;10;68;169;512;524;188;486;314;0;0;52;31;5;15;4;4;32;30;35;55;1;0;3;0;0;0;3;2;0;48;40;48;40;88
24750;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222004;SINDANGPALA;2023;MAJU;985;459;526;2;1;396;105;119;35;29;63;201;407;265;95;26;0;0;35;18;1;1;56;12;23;0;23;14;1;0;0;0;1;0;1;3;2;0;0;0;0;0
24751;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222005;BANJARAN;2023;MANDIRI;2480;1223;1257;4;10;834;85;237;74;24;332;950;806;294;450;130;0;0;750;459;11;9;43;36;13;8;318;235;5;1;0;0;0;3;3;2;3;1;0;1;0;1
24752;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222006;KAGOK;2023;MAJU;1773;906;867;6;4;629;93;281;34;138;114;775;456;256;781;56;0;0;202;141;0;2;28;9;38;7;24;47;1;0;0;0;0;0;2;1;2;142;15;142;15;157
24753;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222007;CIMEONG;2023;MANDIRI;2414;1206;1208;1;3;874;168;0;16;61;311;838;887;301;526;112;0;0;180;100;10;3;46;15;15;3;266;0;3;0;0;0;0;0;2;1;4;0;1;0;1;1
24754;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222008;PANYINDANGAN;2023;MAJU;779;394;385;9;3;288;41;130;11;43;82;256;283;104;76;4;0;0;25;5;2;2;19;6;8;10;89;5;1;0;1;0;0;0;2;0;1;0;0;0;0;0
24755;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222009;KAREO;2023;MAJU;1097;530;567;6;4;405;27;243;22;37;162;357;386;132;33;6;0;0;13;2;27;5;12;7;1;0;108;5;0;0;0;0;0;0;0;1;4;101;285;101;285;386
24756;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222010;SANGIANG;2023;MAJU;2711;1345;1366;55;63;1026;178;356;22;126;378;984;924;277;615;335;0;0;210;183;20;15;14;11;25;21;122;49;0;0;0;0;0;0;0;0;1;37;12;37;12;49
24757;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222011;SUNIA BARU;2023;MAJU;3003;1490;1513;56;23;1066;192;325;46;119;680;1346;589;219;569;186;0;0;40;35;0;0;18;14;0;0;208;0;2;0;2;0;0;0;3;4;3;0;0;0;0;0
24758;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222012;HEGARMANAH;2023;MANDIRI;1508;753;755;0;0;523;0;0;45;91;214;563;467;176;124;9;0;0;38;20;5;3;8;7;19;18;318;323;0;0;0;0;0;0;0;1;0;273;238;273;238;511
24759;3210;KAB. MAJALENGKA;321022;BANJARAN;3210222013;GIRIMULYA;2023;MANDIRI;2599;1276;1323;31;16;990;211;153;32;98;379;879;891;306;201;124;0;0;137;133;3;3;15;9;58;23;332;202;1;0;1;0;2;0;1;2;0;330;869;330;869;1199
24760;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232001;SEDAREJA;2023;MAJU;3186;1626;1560;4;11;1199;115;465;61;134;480;1440;827;207;881;25;0;0;817;135;30;20;10;5;4;1;124;42;0;0;0;0;0;0;3;0;0;18;152;18;152;170
24761;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232002;CIDADAP;2023;MAJU;2799;1429;1370;6;9;825;27;350;50;200;343;1160;665;140;109;127;0;0;1135;1230;0;0;5;5;0;0;110;30;0;0;0;0;0;0;2;1;1;30;21;30;21;51
24762;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232003;MANIIS;2023;BERKEMBANG;6652;3383;3269;36;76;2056;312;520;62;551;593;1763;3012;701;3000;341;0;0;600;89;29;15;29;6;100;58;118;0;1;0;1;0;0;0;3;0;1;0;0;0;0;0
24763;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232004;NAGARAKEMBANG;2023;MAJU;3543;1797;1746;0;0;1238;271;630;95;309;722;1480;836;101;137;162;0;0;241;337;6;7;4;3;18;11;30;10;2;0;2;2;0;0;0;0;1;0;0;0;0;0
24764;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232005;WANGKELANG;2023;MANDIRI;6125;3081;3044;11;20;1889;387;473;72;257;1067;2125;1632;972;235;225;0;0;126;116;0;0;2;5;0;0;248;248;0;0;0;0;0;1;4;0;8;10;2;10;2;12
24765;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232006;CIMANGGUGIRANG;2023;MAJU;2420;1202;1218;0;0;724;135;441;44;187;468;1023;577;122;23;39;0;0;23;39;4;0;18;13;5;11;290;11;0;0;0;0;2;0;2;0;2;0;0;0;0;0
24766;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232007;CINGAMBUL;2023;MANDIRI;3570;1791;1779;8;18;1034;40;120;32;155;484;1355;1107;437;619;93;0;0;40;67;20;40;36;25;6;4;12;11;0;0;2;0;0;1;2;0;4;47;34;47;34;81
24767;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232008;CIKONDANG;2023;MANDIRI;1545;788;757;6;3;557;62;157;11;32;235;576;496;195;115;56;0;0;302;58;80;30;24;10;107;8;9;19;1;0;1;0;0;1;2;5;2;12;9;12;9;21
24768;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232009;CIRANJENG;2023;MANDIRI;1528;760;768;0;0;497;102;216;14;87;257;596;472;102;111;13;0;0;13;2;3;9;5;5;0;0;31;3;1;0;1;0;0;0;2;0;1;153;46;153;46;199
24769;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232010;RAWA;2023;MAJU;6581;3339;3242;10;7;1535;200;450;146;620;1209;1806;1672;437;2501;1300;0;0;987;500;0;0;14;12;430;300;20;23;0;0;0;0;1;0;1;0;0;122;80;122;80;202
24770;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232011;KONDANGMEKAR;2023;MAJU;1582;794;788;18;11;550;85;292;27;96;261;571;451;176;213;9;0;0;140;21;0;0;2;5;0;0;126;13;0;0;0;0;0;0;1;0;1;137;3;137;3;140
24771;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232012;CINTAASIH;2023;MAJU;3039;1527;1512;8;12;949;163;588;39;105;585;1072;945;293;428;398;0;0;677;89;0;0;3;3;40;9;227;32;0;0;0;0;0;0;3;0;1;0;0;0;0;0
24772;3210;KAB. MAJALENGKA;321023;CINGAMBUL;3210232013;MUKTISARI;2023;MAJU;2780;1429;1351;0;0;809;133;431;15;153;520;1159;749;184;165;50;0;0;280;105;48;20;5;4;59;9;121;7;0;0;0;0;0;1;2;0;2;15;12;15;12;27
24773;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242001;JATISAWIT;2023;MAJU;2298;1155;1143;1;11;819;146;377;27;115;336;838;702;194;179;100;0;0;80;70;35;55;20;17;360;56;400;50;1;0;0;0;0;0;2;3;3;90;15;90;15;105
24774;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242002;LEUWIKIDANG;2023;MANDIRI;4895;2472;2423;0;0;1509;223;984;58;115;444;841;1577;431;105;6;0;0;125;0;0;0;52;42;25;15;70;20;5;0;10;0;1;0;3;2;4;2077;2333;2077;2333;4410
24775;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242003;RANJI KULON;2023;MANDIRI;7001;2975;4026;17;11;1914;836;856;202;393;1181;2814;2009;402;850;128;0;0;678;342;110;215;31;29;16;6;59;24;3;0;1;0;0;0;0;0;2;1739;2768;1739;2768;4507
24776;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242004;RANJI WETAN;2023;MANDIRI;7124;3627;3497;0;0;2339;407;1911;70;158;595;3787;3011;258;426;0;0;0;428;0;0;0;56;1;0;177;29;0;3;0;0;0;1;0;0;0;1;3291;2570;3291;2570;5861
24777;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242005;GUNUNGSARI;2023;MANDIRI;7516;3808;3708;0;0;2239;326;1947;73;292;1367;2832;2617;335;61;2;0;0;255;12;0;0;67;65;329;169;497;64;26;1;24;0;0;0;7;2;0;5520;707;5520;707;6227
24778;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242006;KASOKANDEL;2023;MANDIRI;6487;3193;3294;0;0;2228;423;822;106;254;858;2401;2122;746;333;44;1;0;489;75;0;0;40;40;264;151;632;31;1;0;3;0;1;2;6;3;1;1486;2884;1486;2884;4370
24779;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242007;GIRIMUKTI;2023;MAJU;4816;2409;2407;30;11;1612;271;350;38;268;780;1890;1509;331;254;18;0;0;383;45;113;81;11;6;32;0;388;47;1;0;4;0;2;1;2;1;2;1278;2150;1278;2150;3428
24780;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242008;JATIMULYA;2023;MAJU;5278;2664;2614;15;10;1961;275;812;12;247;482;1265;865;247;765;241;0;0;146;24;37;56;13;7;48;25;576;114;1;0;1;0;0;0;2;0;3;1137;1265;1137;1265;2402
24781;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242009;WANAJAYA;2023;MAJU;5060;2571;2489;7;2;1555;157;702;41;66;384;1732;2626;211;601;578;0;0;100;97;30;50;6;5;29;28;40;35;0;0;1;0;0;0;0;0;0;1721;1655;1721;1655;3376
24782;3210;KAB. MAJALENGKA;321024;KASOKANDEL;3210242010;GANDASARI;2023;MAJU;3601;1772;1829;62;25;1276;266;411;77;214;502;1311;1073;398;4;3;0;0;322;13;178;114;33;28;122;68;345;37;3;0;3;0;1;2;4;3;12;785;632;785;632;1417
24783;3210;KAB. MAJALENGKA;321025;SINDANG;3210252001;PASIRAYU;2023;MAJU;1208;588;620;1;1;426;94;142;32;68;236;472;275;124;33;6;0;0;95;19;4;6;9;5;19;4;123;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
24784;3210;KAB. MAJALENGKA;321025;SINDANG;3210252002;SINDANG;2023;MAJU;4242;2116;2126;13;12;1527;0;347;83;154;530;1728;1319;428;269;256;0;0;422;416;150;225;24;16;35;2;135;18;0;0;0;0;0;0;1;1;1;80;0;80;0;80
24785;3210;KAB. MAJALENGKA;321025;SINDANG;3210252003;GARAWASTU;2023;MAJU;2788;1731;1057;7;3;978;72;115;43;185;347;1160;815;238;137;0;0;0;134;126;20;23;7;0;74;0;409;0;1;0;0;0;0;0;1;2;1;0;0;0;0;0
24786;3210;KAB. MAJALENGKA;321025;SINDANG;3210252004;INDRAKILA;2023;MAJU;2580;1284;1296;3;10;897;0;101;45;157;329;1150;758;141;57;56;0;0;39;38;29;28;9;5;18;15;30;0;0;0;0;0;0;0;1;0;0;85;67;85;67;152
24787;3210;KAB. MAJALENGKA;321025;SINDANG;3210252005;GUNUNGKUNING;2023;MAJU;2416;1190;1226;11;7;785;25;112;32;143;382;932;805;102;350;42;0;0;86;30;14;5;2;6;40;16;300;192;0;0;1;0;1;0;1;0;1;10;3;10;3;13
24788;3210;KAB. MAJALENGKA;321025;SINDANG;3210252007;SANGKANHURIP;2023;MAJU;2338;1184;1154;34;15;822;45;330;62;181;355;648;911;181;229;10;0;0;328;56;15;20;13;7;42;30;35;15;0;0;0;0;0;0;1;1;1;5;10;5;10;15
24789;3210;KAB. MAJALENGKA;321025;SINDANG;3210252008;BAYUREJA;2023;MAJU;1834;915;919;4;0;720;0;114;47;151;335;746;499;56;410;274;0;0;32;26;0;0;6;3;63;65;79;0;3;0;2;0;0;0;4;1;1;124;0;124;0;124
24790;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262001;SUKADANA;2023;MAJU;5383;2759;2624;19;20;1305;127;889;423;517;791;1897;1254;489;814;549;0;0;1188;405;62;50;20;3;36;13;986;109;0;0;0;0;0;0;2;3;0;2780;1780;2780;1780;4560
24791;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262002;WERASARI;2023;MANDIRI;5577;2885;2692;9;16;1663;254;740;136;231;1333;2314;1387;174;568;115;0;0;62;80;78;25;15;8;67;11;884;19;2;0;1;0;0;0;2;3;2;8;9;8;9;17
24792;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262003;MALAUSMA;2023;MANDIRI;7094;3654;3440;15;23;2456;486;806;160;639;1226;3044;1623;402;634;147;0;0;345;54;65;67;26;22;127;78;816;209;0;0;1;0;0;1;5;5;4;0;0;0;0;0
24793;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262004;LEBAKWANGI;2023;MAJU;5866;2998;2868;23;25;1302;250;738;321;188;841;1965;1393;1158;352;325;0;0;767;501;82;22;9;5;12;9;430;153;0;0;0;0;0;0;2;3;3;0;0;0;0;0
24794;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262005;CIMUNCANG;2023;MAJU;6262;3215;3047;14;51;1571;60;810;23;54;945;1104;1901;577;441;300;0;0;30;0;250;120;3;3;44;10;879;147;0;0;0;0;0;1;2;0;2;0;0;0;0;0
24795;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262006;CIRANCA;2023;MAJU;4994;2482;2512;20;10;1601;800;750;139;301;873;2067;2404;624;355;87;0;0;111;25;22;12;26;5;8;61;1212;81;0;0;1;0;0;0;2;0;2;2;0;2;0;2
24796;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262007;BANYUSARI;2023;MAJU;6417;3257;3160;12;8;1642;56;810;56;561;2020;1596;1350;744;695;432;0;0;456;82;43;28;21;5;25;5;477;31;1;0;0;0;0;0;3;0;2;395;59;395;59;454
24797;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262008;BUNINAGARA;2023;MAJU;3348;1706;1642;0;0;1025;162;443;68;156;451;524;1369;780;351;143;0;0;326;163;253;0;35;14;132;87;532;115;2;0;0;0;0;0;5;4;2;18;7;18;7;25
24798;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262009;JAGAMULYA;2023;BERKEMBANG;3568;1772;1796;10;5;975;80;435;97;263;1042;1610;392;190;198;57;0;0;130;76;20;7;6;6;23;13;390;118;0;0;0;0;0;1;2;0;0;0;0;0;0;0
24799;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262010;GIRIMUKTI;2023;MAJU;3287;1684;1603;50;3;982;153;858;75;221;591;492;1311;537;1530;728;0;0;0;0;13;10;2;1;0;0;350;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24800;3210;KAB. MAJALENGKA;321026;MALAUSMA;3210262011;KRAMAT JAYA;2023;MAJU;1654;823;831;7;2;535;107;192;20;92;315;633;515;79;82;50;0;0;15;5;15;3;5;2;1;3;330;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
